"HH_ID","ID","age","sex","birth_date","ID_mother","ID_father","date_prev_birth","num_births","ID_partner","union","child","mother","father","parent","HH_adults","age_first_birth","original_ID","hh_position","partner","main_parent","random_inf","enter_pop","comm_hh_prop","child18_hh","disease_state","inf_time","age_group_hh","age_group_pop","age_group","age_group_trans","parent_pop","transition","event_date","age_partner","immigrant","HH_size","HH_children","lipro_child_hh","NH"
16134,16170,31,"M",1980-08-05,NA,NA,NA,NA,5613794,1,0,0,1,1,2,NA,"0060FAAEFC47EDB0","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,18,18,0,NA,NA,31,NA,3,1,1,0
16134,2131996,1,"F",2010-05-06,5613794,16170,NA,NA,NA,0,1,0,0,0,2,NA,"31A005B5F4730DB7","child",1,5613794,NA,NA,NA,NA,NA,NA,1,1,3,3,1,NA,NA,NA,NA,3,1,1,0
16155,16191,33,"F",1978-10-26,NA,NA,2008-05-07,1,NA,0,0,0,0,0,1,29.5506849315069,"0061215014F88092","single_parent",1,NA,NA,NA,NA,NA,NA,NA,3,3,17,17,0,NA,NA,NA,NA,2,1,1,0
16155,9368594,3,"F",2008-05-07,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,"DA0BE15C876248CE","child",1,16191,NA,NA,NA,NA,NA,NA,1,1,2,2,1,NA,NA,NA,NA,2,1,1,0
17062,17101,67,"F",1944-07-01,NA,NA,NA,NA,NA,0,0,0,0,0,6,NA,"0066A1CB203A4857","non_family",1,NA,NA,NA,NA,NA,NA,NA,4,4,34,34,0,NA,NA,NA,NA,5,0,2,0
17062,1558240,55,"F",1956-07-01,NA,NA,NA,NA,6305003,1,0,1,0,1,6,NA,"244707E5D39EB4D9","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,30,30,0,NA,NA,55,NA,5,0,2,0
17062,6305003,61,"M",1950-07-01,NA,NA,NA,NA,1558240,1,0,0,1,1,6,NA,"92B77B4236ADA39A","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,4,4,32,32,0,NA,NA,61,NA,5,0,2,0
17062,2274322,32,"M",1979-07-09,NA,NA,NA,NA,NA,0,0,0,0,0,6,NA,"34EF71AA24E18191","child",1,1558240,NA,NA,NA,NA,NA,NA,3,3,17,17,1,NA,NA,NA,NA,5,0,2,0
17062,1101506,25,"M",1986-09-25,1558240,6305003,NA,NA,NA,0,0,0,0,0,6,NA,"19A654B8F3058A39","child",1,1558240,NA,NA,NA,NA,NA,NA,3,3,13,13,1,NA,NA,NA,NA,5,0,2,0
17664,2861494,71,"M",1940-06-29,NA,NA,NA,NA,1701691,1,0,0,0,0,10,NA,"429A934F619042CC","multi_gen_par",0,NA,NA,NA,NA,NA,NA,NA,4,4,36,36,0,NA,NA,71,NA,12,1,4,0
17664,17711,46,"M",1965-05-08,NA,NA,NA,NA,9904403,1,0,0,1,1,10,NA,"006A0FE4DB0D599F","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,46,NA,12,1,4,0
17664,9109824,11,"F",2000-12-01,2869715,10646915,NA,NA,NA,0,1,0,0,0,10,NA,"D4052724F2EFC0E6","child",1,2869715,NA,NA,NA,NA,NA,NA,1,1,8,8,1,NA,NA,NA,NA,12,1,4,0
17664,9332408,49,"M",1962-08-30,NA,NA,NA,NA,7617901,1,0,0,1,1,10,NA,"D9346602FC0A5292","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,49,NA,12,1,4,0
17664,9383445,22,"M",1989-01-23,9904403,17711,NA,NA,NA,0,0,0,0,0,10,NA,"DA64C6665A7601C8","child",1,9904403,NA,NA,NA,NA,NA,NA,3,3,13,13,1,NA,NA,NA,NA,12,1,4,0
17664,6333154,22,"M",1989-08-12,7617901,9332408,NA,NA,NA,0,0,0,0,0,10,NA,"935FFA30338F4169","child",1,7617901,NA,NA,NA,NA,NA,NA,3,3,13,13,1,NA,NA,NA,NA,12,1,4,0
17664,9904403,47,"F",1964-06-24,1701691,2861494,1989-01-23,1,17711,1,0,1,0,1,10,24.6,"E6807CA243F5BEAE","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,1,NA,NA,47,NA,12,1,4,0
17664,10646915,37,"M",1974-06-25,NA,NA,NA,NA,2869715,1,0,0,1,1,10,NA,"F7C3CB51262A322F","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,20,20,0,NA,NA,37,NA,12,1,4,0
17664,1701691,70,"F",1941-11-16,NA,NA,NA,NA,2861494,1,0,0,0,0,10,NA,"279C06BB7C47E1E7","multi_gen_par",0,NA,NA,NA,NA,NA,NA,NA,4,4,38,38,0,NA,NA,70,NA,12,1,4,0
17664,2869715,41,"F",1970-01-01,1701691,2861494,2000-12-01,2,10646915,1,0,1,0,1,10,23.8958904109589,"42CB125F17FA0C4E","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,1,NA,NA,41,NA,12,1,4,0
17664,7617901,45,"F",1966-04-07,1701691,2861494,1989-08-12,1,9332408,1,0,1,0,1,10,23.3643835616438,"B14A7191461EE84A","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,1,NA,NA,45,NA,12,1,4,0
17664,5293366,18,"F",1993-11-18,NA,NA,NA,0,NA,0,0,0,0,0,10,NA,"7B28AAFC915C9544","child",1,2869715,NA,NA,NA,NA,NA,NA,2,2,12,12,1,NA,NA,NA,NA,12,1,4,0
18397,18445,48,"F",1963-05-22,NA,NA,1998-06-16,2,1475722,1,0,0,0,0,2,29.5013698630137,"006E6CEDC3AED512","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,27,27,0,NA,NA,48,NA,2,0,0,0
18397,1475722,39,"M",1972-04-21,NA,NA,NA,NA,18445,1,0,0,0,0,2,NA,"225810C827A50C74","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,22,22,0,NA,NA,39,NA,2,0,0,0
19290,19342,66,"M",1945-02-19,NA,NA,NA,NA,7403260,1,0,0,0,0,3,NA,"0073AA677F82DDA8","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,33,33,0,NA,NA,66,NA,2,0,0,0
19290,7403260,63,"F",1948-01-30,NA,NA,NA,NA,19342,1,0,0,0,0,3,NA,"AC49C5C14571460A","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,34,34,0,NA,NA,63,NA,2,0,0,0
19391,9252574,22,"M",1989-11-09,NA,NA,NA,NA,NA,0,0,0,0,0,4,NA,"D75A300ACC5AC759","child",1,19443,NA,NA,NA,NA,NA,NA,3,3,11,11,1,NA,NA,NA,NA,4,1,3,0
19391,10776131,4,"F",2007-02-27,NA,8005564,NA,NA,NA,0,1,0,0,0,4,NA,"FAC81909D8648166","child",1,8005564,NA,NA,NA,NA,NA,NA,1,1,3,3,1,NA,NA,NA,NA,4,1,3,0
19391,19443,53,"F",1958-11-05,NA,NA,NA,NA,NA,0,0,0,0,0,4,NA,"007449479C500FB9","single_parent",1,NA,NA,NA,NA,NA,NA,NA,3,3,29,29,0,NA,NA,NA,NA,4,1,3,0
19391,8005564,24,"M",1987-05-18,NA,NA,NA,NA,NA,0,0,0,1,1,4,NA,"BA557ED9C2A0DC70","child",1,19443,NA,NA,NA,NA,NA,NA,3,3,12,12,1,NA,NA,NA,NA,4,1,3,0
19461,19513,46,"F",1965-05-20,NA,NA,1998-05-31,2,8934279,1,0,1,0,1,2,29.0904109589041,"0074AA9A9BCB1E4B","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,0,NA,NA,46,NA,4,2,2,0
19461,8934279,47,"M",1964-07-07,NA,NA,NA,NA,19513,1,0,0,1,1,2,NA,"CFED483E33973C80","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,47,NA,4,2,2,0
19461,8704743,17,"F",1994-06-15,19513,8934279,NA,0,NA,0,1,0,0,0,2,NA,"CA95BAF87B5BF751","child",1,19513,NA,NA,NA,NA,NA,NA,2,2,11,11,1,NA,NA,NA,NA,4,2,2,0
19461,143876,13,"F",1998-05-31,19513,8934279,NA,NA,NA,0,1,0,0,0,2,NA,"0357A269E8D28127","child",1,19513,NA,NA,NA,NA,NA,NA,2,2,7,7,1,NA,NA,NA,NA,4,2,2,0
19538,7762831,44,"F",1967-05-16,NA,NA,1987-11-13,1,3830481,1,0,1,0,1,3,20.5095890410959,"B4AD67654F54DD9A","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,25,25,0,NA,NA,44,NA,3,0,1,0
19538,19590,24,"M",1987-11-13,7762831,3830481,NA,NA,NA,0,0,0,0,0,3,NA,"00751B7AD4DE8AB6","child",1,7762831,NA,NA,NA,NA,NA,NA,3,3,13,13,1,NA,NA,NA,NA,3,0,1,0
19538,3830481,50,"M",1961-10-27,NA,NA,NA,NA,7762831,1,0,0,1,1,3,NA,"591D2FFBE52C9A62","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,50,NA,3,0,1,0
19996,10106417,1,"M",2010-01-24,20050,4848894,NA,NA,NA,0,1,0,0,0,2,NA,"EB3195E99BE90DA7","child",1,20050,NA,NA,NA,NA,NA,NA,1,1,2,2,1,NA,NA,NA,NA,3,1,1,0
19996,20050,28,"F",1983-02-22,NA,NA,2010-01-24,1,4848894,1,0,1,0,1,2,26.9397260273973,"0077C8309D27EBA9","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,15,15,0,NA,NA,28,NA,3,1,1,0
19996,4848894,28,"M",1983-05-05,NA,NA,NA,NA,20050,1,0,0,1,1,2,NA,"70D2863572AE837C","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,14,14,0,NA,NA,28,NA,3,1,1,0
20721,10507157,10,"M",2001-05-10,8817189,8698463,NA,NA,NA,0,1,0,0,0,3,NA,"F486710DDA454A0C","child",1,8817189,NA,NA,NA,NA,NA,NA,1,1,7,7,1,NA,NA,NA,NA,6,2,4,0
20721,9423312,19,"M",1992-02-07,8817189,8698463,NA,NA,NA,0,0,0,0,0,3,NA,"DB51BF2E5E4BEFC5","child",1,8817189,NA,NA,NA,NA,NA,NA,3,3,10,10,1,NA,NA,NA,NA,6,2,4,0
20721,1733049,15,"F",1996-08-16,8817189,8698463,NA,0,NA,0,1,0,0,0,3,NA,"2856E232F5F3F9D2","child",1,8817189,NA,NA,NA,NA,NA,NA,2,2,8,8,1,NA,NA,NA,NA,6,2,4,0
20721,8817189,43,"F",1968-10-27,NA,NA,2001-05-10,4,8698463,1,0,1,0,1,3,21.7534246575342,"CD32731A7706F0AC","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,0,NA,NA,43,NA,6,2,4,0
20721,8698463,44,"M",1967-11-20,NA,NA,NA,NA,8817189,1,0,0,1,1,3,NA,"CA7017B4CB9A0178","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,23,23,0,NA,NA,44,NA,6,2,4,0
20721,20777,21,"F",1990-07-24,8817189,8698463,NA,0,NA,0,0,0,0,0,3,NA,"007C10966F014911","child",1,8817189,NA,NA,NA,NA,NA,NA,3,3,11,11,1,NA,NA,NA,NA,6,2,4,0
20902,2019948,5,"F",2006-03-03,2945263,20959,NA,NA,NA,0,1,0,0,0,2,NA,"2F035E45381CC4F0","child",1,2945263,NA,NA,NA,NA,NA,NA,1,1,5,5,1,NA,NA,NA,NA,3,1,1,0
20902,2945263,33,"F",1978-03-21,NA,NA,2006-03-03,1,20959,1,0,1,0,1,2,27.9698630136986,"448AA7D2FCDACFA5","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,18,18,0,NA,NA,33,NA,3,1,1,0
20902,20959,37,"M",1974-05-03,NA,NA,NA,NA,2945263,1,0,0,1,1,2,NA,"007D39DC1C464DD3","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,NA,37,NA,3,1,1,0
20933,20990,7,"M",2004-04-07,9580268,9144063,NA,NA,NA,0,1,0,0,0,2,NA,"007D67D9081327D8","child",1,9580268,NA,NA,NA,NA,NA,NA,1,1,6,6,1,NA,NA,NA,NA,4,2,2,0
20933,6337083,3,"M",2008-08-31,9580268,9144063,NA,NA,NA,0,1,0,0,0,2,NA,"9377EF43B7CC2388","child",1,9580268,NA,NA,NA,NA,NA,NA,1,1,2,2,1,NA,NA,NA,NA,4,2,2,0
20933,9144063,36,"M",1975-04-23,NA,NA,NA,NA,9580268,1,0,0,1,1,2,NA,"D4D18D00D3517A00","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,NA,36,NA,4,2,2,0
20933,9580268,33,"F",1978-05-10,NA,NA,2008-08-31,2,9144063,1,0,1,0,1,2,25.9287671232877,"DEF78AC39E4BBB36","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,NA,33,NA,4,2,2,0
21053,21111,53,"F",1958-01-07,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"007E264A258371B6","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,27,27,0,NA,NA,NA,NA,1,0,0,0
22129,22191,62,"M",1949-06-09,NA,NA,NA,NA,5784488,1,0,0,0,0,3,NA,"008491FF3E56C2CB","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,32,32,0,NA,NA,62,NA,2,0,0,0
22129,5784488,53,"F",1958-07-24,NA,NA,NA,NA,22191,1,0,0,0,0,3,NA,"869C4D2D592E65B4","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,29,29,0,NA,NA,53,NA,2,0,0,0
22865,22934,62,"F",1949-02-23,NA,NA,NA,NA,10663264,1,0,0,0,0,2,NA,"008910C589E54E2C","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,31,31,0,NA,NA,62,NA,2,0,0,0
22865,10663264,66,"M",1945-06-26,NA,NA,NA,NA,22934,1,0,0,0,0,2,NA,"F825C5F99B8EE532","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,35,35,0,NA,NA,66,NA,2,0,0,0
22990,2299028,76,"F",1935-12-16,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,"35819C3DF41DACEF","single",0,NA,NA,NA,NA,NA,NA,NA,4,4,38,39,0,"single",NA,NA,NA,1,0,0,0
23316,8547108,28,"F",1983-10-03,NA,NA,2009-09-09,1,23389,1,0,1,0,1,2,25.9534246575342,"C6EF7A56FA9AAF87","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,15,15,0,NA,NA,28,NA,3,1,1,0
23316,4890989,2,"M",2009-09-09,8547108,23389,NA,NA,NA,0,1,0,0,0,2,NA,"71CD760C732E2C66","child",1,8547108,NA,NA,NA,NA,NA,NA,1,1,3,3,1,NA,NA,NA,NA,3,1,1,0
23316,23389,35,"M",1976-04-25,NA,NA,NA,NA,8547108,1,0,0,1,1,2,NA,"008B830264B8B44C","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,NA,35,NA,3,1,1,0
23895,1501366,47,"M",1964-04-16,3309725,6176250,NA,NA,2231022,1,0,0,1,1,2,NA,"22F396DBA5466A3E","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,1,NA,NA,47,NA,5,3,3,0
23895,5377400,11,"F",2000-04-25,2231022,1501366,NA,NA,NA,0,1,0,0,0,2,NA,"7D2186E5528DB511","child",1,2231022,NA,NA,NA,NA,NA,NA,1,1,7,7,1,NA,NA,NA,NA,5,3,3,0
23895,2231022,43,"F",1968-06-15,NA,NA,2000-04-25,3,1501366,1,0,1,0,1,2,27.6794520547945,"33EE04FF067AF7B5","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,43,NA,5,3,3,0
23895,23978,11,"M",2000-04-25,2231022,1501366,NA,NA,NA,0,1,0,0,0,2,NA,"008EF5C5A599AEEA","child",1,2231022,NA,NA,NA,NA,NA,NA,1,1,6,6,1,NA,NA,NA,NA,5,3,3,0
23895,10474116,15,"M",1996-02-12,2231022,1501366,NA,NA,NA,0,1,0,0,0,2,NA,"F3C0DC5C28F46845","child",1,2231022,NA,NA,NA,NA,NA,NA,2,2,9,9,1,NA,NA,NA,NA,5,3,3,0
24022,6489287,37,"F",1974-08-22,NA,NA,2007-12-12,2,7487333,1,0,1,0,1,2,30.4465753424658,"9704C5F7F9C0AD93","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,21,21,0,NA,NA,37,NA,4,2,2,0
24022,24107,6,"M",2005-01-24,6489287,7487333,NA,NA,NA,0,1,0,0,0,2,NA,"008FB9BBF7C603E2","child",1,6489287,NA,NA,NA,NA,NA,NA,1,1,5,5,1,NA,NA,NA,NA,4,2,2,0
24022,945148,4,"F",2007-12-12,6489287,7487333,NA,NA,NA,0,1,0,0,0,2,NA,"16039933654F782D","child",1,6489287,NA,NA,NA,NA,NA,NA,1,1,5,5,1,NA,NA,NA,NA,4,2,2,0
24022,7487333,34,"M",1977-04-15,NA,NA,NA,NA,6489287,1,0,0,1,1,2,NA,"AE3D40AA8BBE5BEB","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,17,17,0,NA,NA,34,NA,4,2,2,0
24200,24285,4,"F",2007-08-06,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,"0090BFC72C555058","child",1,4286134,NA,NA,NA,NA,NA,NA,1,1,3,3,1,NA,NA,NA,NA,2,1,1,0
24200,4286134,38,"F",1973-07-01,NA,NA,2007-08-06,1,NA,0,0,0,0,0,1,34.1205479452055,"63B72CBD6EA74B05","single_parent",1,NA,NA,NA,NA,NA,NA,NA,3,3,21,21,0,NA,NA,NA,NA,2,1,1,0
24971,5258529,88,"F",1923-08-22,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,"7A58A3677836A294","single",0,NA,NA,NA,NA,NA,NA,NA,4,4,38,43,0,"single",NA,NA,NA,1,0,0,0
25266,4918408,21,"F",1990-12-25,NA,NA,2010-02-24,1,8036879,1,0,1,0,1,2,19.1808219178082,"727076A250CFC76B","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,12,12,0,NA,NA,21,NA,3,1,1,0
25266,25357,1,"F",2010-02-24,4918408,8036879,NA,NA,NA,0,1,0,0,0,2,NA,"0097499D2C2F7B12","child",1,4918408,NA,NA,NA,NA,NA,NA,1,1,2,2,1,NA,NA,NA,NA,3,1,1,0
25266,8036879,23,"M",1988-01-04,NA,NA,NA,NA,4918408,1,0,0,1,1,2,NA,"BB0FBC45BFDB03D8","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,14,14,0,NA,NA,23,NA,3,1,1,0
25855,25951,39,"F",1972-04-13,NA,NA,NA,0,NA,0,0,0,0,0,1,NA,"009AC86F5190ED26","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,20,20,0,NA,NA,NA,NA,1,0,0,0
26316,5446668,27,"F",1984-10-02,217414,26413,NA,0,NA,0,0,0,0,0,3,NA,"7EC14C4621BFC262","child",1,217414,NA,NA,NA,NA,NA,NA,3,3,14,14,1,NA,NA,NA,NA,3,0,1,0
26316,217414,53,"F",1958-05-08,NA,NA,NA,NA,26413,1,0,1,0,1,3,NA,"050E1EB9CA79D850","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,27,27,0,NA,NA,53,NA,3,0,1,0
26316,26413,55,"M",1956-10-24,NA,NA,NA,NA,217414,1,0,0,1,1,3,NA,"009D77137EEA6F5D","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,55,NA,3,0,1,0
26474,3950514,48,"M",1963-07-10,NA,NA,NA,NA,26571,1,0,0,0,0,4,NA,"5BE69D7DC8ACA057","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,48,NA,2,0,0,0
26474,26571,46,"F",1965-01-15,NA,NA,1991-10-27,2,3950514,1,0,0,0,0,4,24.4465753424658,"009E93D85798365C","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,46,NA,2,0,0,0
28972,4362021,64,"M",1947-06-25,NA,NA,NA,NA,29086,1,0,0,1,1,3,NA,"657AF88A021F03AC","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,4,4,33,33,0,NA,NA,64,NA,3,0,1,0
28972,1057747,32,"M",1979-08-13,29086,4362021,NA,NA,NA,0,0,0,0,0,3,NA,"18A1D53DC0CFE2BE","child",1,29086,NA,NA,NA,NA,NA,NA,3,3,17,17,1,NA,NA,NA,NA,3,0,1,0
28972,29086,61,"F",1950-06-09,NA,NA,NA,NA,4362021,1,0,1,0,1,3,NA,"00AD4C914FC6CC05","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,4,4,31,31,0,NA,NA,61,NA,3,0,1,0
29382,4539220,35,"M",1976-08-16,NA,NA,NA,NA,8979422,1,0,0,0,0,3,NA,"699A1E3EED45AF26","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,19,19,0,NA,NA,35,NA,3,0,0,0
29382,8979422,55,"F",1956-07-31,NA,NA,NA,NA,4539220,1,0,0,0,0,3,NA,"D0FAC585A1AD912E","union",0,NA,NA,NA,NA,NA,NA,NA,3,3,28,28,0,NA,NA,55,NA,3,0,0,0
29382,29505,81,"F",1930-11-04,NA,NA,NA,NA,NA,0,0,0,0,0,3,NA,"00AFF91574171F60","non_family",1,NA,NA,NA,NA,NA,NA,NA,4,4,38,41,0,NA,NA,NA,NA,3,0,0,0
29454,2389123,76,"M",1935-05-10,NA,NA,NA,NA,4667632,1,0,0,1,1,3,NA,"379DC4D88A7FB946","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,4,4,38,40,0,NA,NA,76,NA,3,0,1,0
29454,4667632,76,"F",1935-11-08,NA,NA,NA,NA,2389123,1,0,1,0,1,3,NA,"6C96323C19CD0F72","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,4,4,38,40,0,NA,NA,76,NA,3,0,1,0
29454,29578,47,"F",1964-12-18,4667632,2389123,NA,0,NA,0,0,0,0,0,3,NA,"00B0755726E6BD36","child",1,4667632,NA,NA,NA,NA,NA,NA,3,3,25,25,1,NA,NA,NA,NA,3,0,1,0
29595,29719,62,"F",1949-06-10,NA,NA,NA,NA,3733909,1,0,0,0,0,2,NA,"00B1205E9F810AF8","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,32,32,0,NA,NA,62,NA,2,0,0,0
29595,3733909,64,"M",1947-11-28,NA,NA,NA,NA,29719,1,0,0,0,0,2,NA,"56E0007542DA5417","union",0,NA,NA,NA,NA,NA,NA,NA,4,4,33,33,0,NA,NA,64,NA,2,0,0,0
29653,9338803,22,"M",1989-01-26,274983,29777,NA,NA,NA,0,0,0,0,0,3,NA,"D95A597FB2F4A4D2","child",1,274983,NA,NA,NA,NA,NA,NA,3,3,12,12,1,NA,NA,NA,NA,3,0,1,0
29653,274983,59,"F",1952-12-05,NA,NA,NA,NA,29777,1,0,1,0,1,3,NA,"0665B5F8108DB39F","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,32,32,0,NA,NA,59,NA,3,0,1,0
29653,29777,59,"M",1952-05-05,NA,NA,NA,NA,274983,1,0,0,1,1,3,NA,"00B17AC0FCFCA316","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,31,31,0,NA,NA,59,NA,3,0,1,0
30223,10959128,44,"M",1967-09-09,NA,NA,NA,NA,30355,1,0,0,1,1,2,NA,"FF091F2FA22C6F95","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,44,NA,4,2,2,0
30223,30355,43,"F",1968-02-16,NA,NA,1997-02-20,2,10959128,1,0,1,0,1,2,26.2904109589041,"00B509934BEDC2F7","union_w_child",0,NA,NA,NA,NA,NA,NA,NA,3,3,22,22,0,NA,NA,43,NA,4,2,2,0
30223,8100143,17,"F",1994-05-26,30355,10959128,NA,0,NA,0,1,0,0,0,2,NA,"BC8ACCC68D7F1D3B","child",1,30355,NA,NA,NA,NA,NA,NA,2,2,11,11,1,NA,NA,NA,NA,4,2,2,0
30223,10850745,14,"F",1997-02-20,30355,10959128,NA,NA,NA,0,1,0,0,0,2,NA,"FC860DFE40A36046","child",1,30355,NA,NA,NA,NA,NA,NA,2,2,10,10,1,NA,NA,NA,NA,4,2,2,0
31611,31747,27,"F",1984-03-22,NA,NA,2004-07-23,1,NA,0,0,0,0,0,1,20.3506849315068,"00BD783D9640851D","single_parent",1,NA,NA,NA,NA,NA,NA,NA,3,3,14,14,0,NA,NA,NA,NA,2,1,1,0
31611,4573900,7,"M",2004-07-23,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,"6A693E9482B0A59F","child",1,31747,NA,NA,NA,NA,NA,NA,1,1,4,4,1,NA,NA,NA,NA,2,1,1,0
31661,31797,8,"M",2003-05-28,NA,7938772,NA,NA,NA,0,1,0,0,0,1,NA,"00BDAE4FD63E2419","child",1,7938772,NA,NA,NA,NA,NA,NA,1,1,7,7,1,NA,NA,NA,NA,2,1,1,0
31661,7938772,52,"M",1959-03-08,NA,NA,NA,NA,NA,0,0,0,1,1,1,NA,"B8C79B1F9B97A7DE","single_parent",1,NA,NA,NA,NA,NA,NA,NA,3,3,29,29,0,NA,NA,NA,NA,2,1,1,0
31891,32028,52,"F",1959-02-06,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"00BF121963320311","single",1,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,NA,NA,1,0,0,0
32209,4945309,17,"M",1994-10-01,NA,NA,NA,NA,NA,0,1,0,0,0,2,NA,"73119F8D452027DA","child",1,10594950,NA,NA,NA,NA,NA,NA,2,2,9,9,1,NA,NA,NA,NA,4,2,3,0
32209,32347,21,"M",1990-06-05,NA,NA,NA,NA,NA,0,0,0,0,0,2,NA,"00C0BF797CC26069","child",1,10594950,NA,NA,NA,NA,NA,NA,3,3,13,13,1,NA,NA,NA,NA,4,2,3,0
32209,2682323,7,"M",2004-03-14,NA,NA,NA,NA,NA,0,1,0,0,0,2,NA,"3E6E65E17F5A8852","child",1,10594950,NA,NA,NA,NA,NA,NA,1,1,6,6,1,NA,NA,NA,NA,4,2,3,0
32209,10594950,45,"F",1966-08-18,NA,NA,2004-03-14,3,NA,0,0,0,0,0,2,23.813698630137,"F6909D823313D6E7","single_parent",1,NA,NA,NA,NA,NA,NA,NA,3,3,24,24,0,NA,NA,NA,NA,4,2,3,0
33020,5959061,15,"M",1996-05-03,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,"8AAA3339E06AED74","child",1,33162,NA,NA,NA,NA,NA,NA,2,2,8,8,1,NA,NA,NA,NA,6,3,5,0
33020,3885704,10,"M",2001-11-23,NA,850312,NA,NA,NA,0,1,0,0,0,1,NA,"5A654AE7FB0E65FF","child",1,850312,NA,NA,NA,NA,NA,NA,1,1,6,6,1,NA,NA,NA,NA,6,3,5,0
33020,850312,50,"M",1961-11-04,NA,NA,NA,NA,NA,0,0,0,1,1,1,NA,"13CD652441151D20","single_parent",1,NA,NA,NA,NA,NA,NA,NA,3,3,26,26,0,NA,NA,NA,NA,6,3,5,0
33020,10748907,19,"M",1992-05-08,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,"FA25114E09CA7C42","child",1,NA,NA,NA,NA,NA,NA,NA,3,3,11,11,1,NA,NA,NA,NA,6,3,5,0
33020,8128368,10,"F",2001-11-23,NA,850312,NA,NA,NA,0,1,0,0,0,1,NA,"BD32410AE03EFF98","child",1,850312,NA,NA,NA,NA,NA,NA,1,1,7,7,1,NA,NA,NA,NA,6,3,5,0
